n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
32;16384;16384;estimate;0.0454078;40.0559;1.27229e+10;
32;16384;16384;estimate;0.0254315;41.5828;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
64;16384;16384;6;0.0368498;988.184;1.27229e+10;
