n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
4;48;16384;16384;measure;36.8991;4.09862;0;
4;48;16384;16384;measure;36.6605;3.66215;0;
4;48;16384;16384;measure;35.3161;3.44937;0;
4;48;16384;16384;measure;35.1783;3.46004;0;
4;48;16384;16384;measure;36.4768;3.79429;0;
4;48;16384;16384;measure;34.6246;3.36196;0;
4;48;16384;16384;measure;36.8177;3.72194;0;
4;48;16384;16384;measure;35.3527;3.40784;0;
4;48;16384;16384;measure;36.9169;3.59011;0;
4;48;16384;16384;measure;34.9299;3.34611;0;
4;48;16384;16384;measure;36.6814;3.59706;0;
4;48;16384;16384;measure;37.3787;3.74668;0;
4;48;16384;16384;measure;37.2215;3.57187;0;
4;48;16384;16384;measure;37.2236;3.4983;0;
4;48;16384;16384;measure;35.0332;3.52069;0;
4;48;16384;16384;measure;37.1484;3.81234;0;
4;48;16384;16384;measure;36.0052;3.204;0;
4;48;16384;16384;measure;37.468;3.63206;0;
4;48;16384;16384;measure;35.1622;3.60454;0;
4;48;16384;16384;measure;34.9771;3.4627;0;
4;48;16384;16384;measure;37.0537;3.85291;0;
4;48;16384;16384;measure;37.4745;3.66594;0;
4;48;16384;16384;measure;36.873;3.91735;0;
4;48;16384;16384;measure;36.5774;3.82471;0;
4;48;16384;16384;measure;34.9822;3.26901;0;
4;48;16384;16384;measure;38.6129;3.73349;0;
4;48;16384;16384;measure;36.7783;3.59791;0;
4;48;16384;16384;measure;37.0602;3.92294;0;
4;48;16384;16384;measure;37.67;4.08481;0;
4;48;16384;16384;measure;35.288;3.44323;0;
4;48;16384;16384;measure;34.6983;3.61116;0;
4;48;16384;16384;measure;37.0734;4.81436;0;
4;48;16384;16384;measure;37.1696;3.77722;0;
4;48;16384;16384;measure;37.609;3.85717;0;
4;48;16384;16384;measure;37.6862;3.95517;0;
4;48;16384;16384;measure;36.6693;3.94896;0;
4;48;16384;16384;measure;38.0145;3.2241;0;
4;48;16384;16384;measure;36.2312;3.62503;0;
4;48;16384;16384;measure;37.3658;3.67095;0;
4;48;16384;16384;measure;36.4007;3.52252;0;
8;48;16384;16384;measure;18.1776;1.99801;0;
8;48;16384;16384;measure;18.71;1.87293;0;
8;48;16384;16384;measure;18.3725;2.15984;0;
8;48;16384;16384;measure;18.3893;1.85742;0;
8;48;16384;16384;measure;18.3994;1.99817;0;
8;48;16384;16384;measure;18.7242;1.87487;0;
8;48;16384;16384;measure;18.6413;1.91224;0;
8;48;16384;16384;measure;19.1775;1.9107;0;
8;48;16384;16384;measure;18.6942;2.13234;0;
8;48;16384;16384;measure;18.724;2.11604;0;
8;48;16384;16384;measure;17.9162;1.91723;0;
8;48;16384;16384;measure;17.9075;1.72379;0;
8;48;16384;16384;measure;18.659;1.82168;0;
8;48;16384;16384;measure;18.5522;1.71995;0;
8;48;16384;16384;measure;18.2834;2.23891;0;
8;48;16384;16384;measure;18.7271;1.84757;0;
