n_threads;n_x;n_y;plan;run_flag;total;initialization;fft_2d_total;
48;16384;16384;measure;scatter;5.77927;1.32356;4.4557;
48;16384;16384;measure;scatter;5.00779;1.28651;3.72128;
48;16384;16384;measure;scatter;4.52761;1.29984;3.22776;
48;16384;16384;measure;scatter;6.46517;1.30345;5.16172;
48;16384;16384;measure;scatter;6.15968;1.29951;4.86017;
48;16384;16384;measure;scatter;5.65479;1.33714;4.31765;
48;16384;16384;measure;scatter;5.33433;1.33102;4.00331;
48;16384;16384;measure;scatter;6.37168;1.31706;5.05462;
48;16384;16384;measure;scatter;5.48376;1.28412;4.19964;
48;16384;16384;measure;scatter;4.68036;1.29297;3.38739;
48;16384;16384;measure;scatter;5.82044;1.34188;4.47856;
48;16384;16384;measure;scatter;5.90624;1.30529;4.60095;
48;16384;16384;measure;scatter;6.24228;1.36386;4.87842;
48;16384;16384;measure;scatter;6.90913;1.33909;5.57004;
48;16384;16384;measure;scatter;6.0323;1.3283;4.704;
48;16384;16384;measure;scatter;6.15239;1.32527;4.82712;
48;16384;16384;measure;scatter;6.04391;1.32008;4.72383;
48;16384;16384;measure;scatter;6.41857;1.38619;5.03238;
48;16384;16384;measure;scatter;5.76058;1.29783;4.46275;
48;16384;16384;measure;scatter;5.77503;1.29957;4.47545;
48;16384;16384;measure;scatter;5.9648;1.28752;4.67728;
48;16384;16384;measure;scatter;5.09262;1.33841;3.7542;
48;16384;16384;measure;scatter;5.56571;1.31904;4.24668;
48;16384;16384;measure;scatter;5.81133;1.30875;4.50258;
48;16384;16384;measure;scatter;6.20152;1.30882;4.8927;
48;16384;16384;measure;scatter;5.59927;1.30646;4.29281;
48;16384;16384;measure;scatter;6.14991;1.29389;4.85602;
48;16384;16384;measure;scatter;5.63572;1.2954;4.34032;
48;16384;16384;measure;scatter;4.26823;1.31891;2.94932;
48;16384;16384;measure;scatter;6.86146;1.30049;5.56097;
48;16384;16384;measure;scatter;6.23804;1.29948;4.93856;
48;16384;16384;measure;scatter;4.86779;1.29304;3.57475;
48;16384;16384;measure;scatter;9.14717;1.29917;7.84799;
48;16384;16384;measure;scatter;5.59155;1.34488;4.24667;
48;16384;16384;measure;scatter;5.95197;1.29491;4.65705;
48;16384;16384;measure;scatter;5.76247;1.32967;4.43279;
48;16384;16384;measure;scatter;6.58271;1.29018;5.29253;
48;16384;16384;measure;scatter;5.95385;1.32353;4.63032;
48;16384;16384;measure;scatter;6.28089;1.32229;4.95859;
48;16384;16384;measure;scatter;6.10135;1.34748;4.75387;
48;16384;16384;measure;scatter;6.36416;1.47398;4.89019;
48;16384;16384;measure;scatter;5.63147;1.29742;4.33404;
48;16384;16384;measure;scatter;5.43036;1.30971;4.12064;
48;16384;16384;measure;scatter;6.10212;1.33776;4.76436;
48;16384;16384;measure;scatter;6.10978;1.29312;4.81666;
48;16384;16384;measure;scatter;8.72896;1.33336;7.39561;
48;16384;16384;measure;scatter;6.28299;1.29288;4.99011;
48;16384;16384;measure;scatter;6.38633;1.29561;5.09072;
48;16384;16384;measure;scatter;4.65897;1.19343;3.46554;
48;16384;16384;measure;scatter;3.86364;1.29151;2.57213;
48;16384;16384;measure;scatter;4.58617;1.15609;3.43008;
48;16384;16384;measure;scatter;4.40669;1.25118;3.15551;
48;16384;16384;measure;scatter;3.91729;1.17898;2.73831;
48;16384;16384;measure;scatter;3.54622;1.58371;1.96251;
48;16384;16384;measure;scatter;4.66492;1.21831;3.44662;
48;16384;16384;measure;scatter;4.36171;1.40353;2.95818;
48;16384;16384;measure;scatter;4.36177;1.67798;2.6838;
48;16384;16384;measure;scatter;4.65077;1.20501;3.44576;
48;16384;16384;measure;scatter;3.76344;1.35327;2.41016;
48;16384;16384;measure;scatter;4.65735;1.17871;3.47865;
48;16384;16384;measure;scatter;4.54584;1.25797;3.28787;
48;16384;16384;measure;scatter;4.23543;0.938614;3.29682;
48;16384;16384;measure;scatter;4.5192;1.22105;3.29815;
48;16384;16384;measure;scatter;4.70573;1.12305;3.58268;
48;16384;16384;measure;scatter;4.23924;1.18774;3.05149;
