n_threads;n_x;n_y;plan;comm_flag;total;initialization;fft_2d_total;first_fftw;first_split;first_comm;first_trans;second_fftw;second_split;second_comm;second_trans;
1;1024;1024;estimate;scatter;0.0286693;0.013692;0.014963;0.00460268;0.000974798;0.000212296;0.00187477;0.00446216;0.000781932;0.000200526;0.00185386;
1;1024;1024;estimate;scatter;0.024875;0.0107045;0.0141566;0.00455534;0.000822014;0.000217546;0.00139466;0.00429488;0.000807163;0.000183166;0.00188184;
1;1024;1024;estimate;scatter;0.0242864;0.0107864;0.0134857;0.0045014;0.000823064;0.000204506;0.0011525;0.00434293;0.000796273;0.000175845;0.00148915;
1;1024;1024;estimate;scatter;0.025463;0.0115513;0.0139049;0.00447976;0.000847885;0.000224996;0.00143971;0.00438421;0.000796723;0.000192135;0.00153945;
1;1024;1024;estimate;scatter;0.0247706;0.0106673;0.0140884;0.00457169;0.000838594;0.000223447;0.0014005;0.00430663;0.000770991;0.000187396;0.00178919;
2;1024;1024;estimate;scatter;0.0190977;0.0107219;0.00836078;0.00229951;0.000518505;0.000168004;0.00122504;0.00224052;0.000660479;0.000109893;0.00113883;
2;1024;1024;estimate;scatter;0.0190212;0.0107502;0.00825779;0.0022904;0.000518135;0.000175995;0.00107342;0.00221986;0.00070486;0.000124814;0.0011503;
2;1024;1024;estimate;scatter;0.0192257;0.010802;0.00839455;0.00227332;0.000508365;0.000171524;0.00114551;0.00221649;0.00068444;0.000123593;0.00127131;
2;1024;1024;estimate;scatter;0.0188266;0.0107639;0.00805675;0.00227938;0.000527075;0.000169435;0.00103472;0.0021972;0.000469884;0.000109323;0.00126974;
2;1024;1024;estimate;scatter;0.0194351;0.010782;0.00864626;0.00226919;0.000518275;0.000173645;0.00125749;0.00265385;0.000490044;0.000111503;0.00117227;
4;1024;1024;estimate;scatter;0.0171862;0.0108869;0.00627905;0.00118203;0.000469843;0.000157565;0.00104549;0.00166923;0.000428452;0.000110113;0.00121632;
4;1024;1024;estimate;scatter;0.0166158;0.0106336;0.0059768;0.00119597;0.000476183;0.000133714;0.000920257;0.00165603;0.000481254;8.51131e-05;0.00102828;
4;1024;1024;estimate;scatter;0.0175093;0.0107826;0.00672146;0.00169259;0.000460174;0.000129233;0.00112061;0.00165531;0.000594817;0.000108913;0.000959817;
4;1024;1024;estimate;scatter;0.0173633;0.0105861;0.00677197;0.00170307;0.000492774;0.000134004;0.000779412;0.00222448;0.000421472;7.6022e-05;0.000940737;
4;1024;1024;estimate;scatter;0.0159816;0.0105528;0.00541482;0.00118837;0.000489074;0.000162074;0.000783253;0.00117082;0.000608317;9.26331e-05;0.000920266;
8;1024;1024;estimate;scatter;0.0155607;0.0108793;0.00467527;0.00068777;0.00070485;0.000139534;0.0006859;0.00111416;0.000496275;8.44118e-05;0.000762372;
8;1024;1024;estimate;scatter;0.0165321;0.0120059;0.00452157;0.00070155;0.000743451;9.83528e-05;0.00070096;0.00103125;0.00034487;8.73921e-05;0.000813744;
8;1024;1024;estimate;scatter;0.016569;0.0118355;0.00471791;0.00069604;0.000673929;0.000110103;0.00070172;0.00116393;0.000471844;8.9372e-05;0.000810963;
8;1024;1024;estimate;scatter;0.0174573;0.0129773;0.00447357;0.000836414;0.00067936;0.000101773;0.00070517;0.000866575;0.000398471;7.07018e-05;0.000815104;
8;1024;1024;estimate;scatter;0.0164738;0.0118331;0.00463398;0.00071627;0.000512165;0.000103553;0.000683409;0.00100258;0.000614668;0.000108093;0.000893246;
16;1024;1024;estimate;scatter;0.0152545;0.0117127;0.00353863;0.000467813;0.000613808;0.000137054;0.000492484;0.000812434;0.000456003;8.52924e-05;0.000473744;
16;1024;1024;estimate;scatter;0.0173517;0.0138166;0.00353074;0.000498554;0.000590347;0.000119183;0.000475734;0.000855475;0.000464323;6.68317e-05;0.000460293;
16;1024;1024;estimate;scatter;0.0166651;0.013187;0.00347404;0.000482394;0.000557456;0.000106363;0.000466393;0.000884556;0.000474603;6.59619e-05;0.000436313;
16;1024;1024;estimate;scatter;0.0157429;0.0122673;0.00347124;0.000475764;0.000605567;0.000104223;0.000473134;0.000783582;0.000519005;6.72019e-05;0.000442763;
