n_threads;n_x;n_y;plan;comm_flag;total;initialization;fft_2d_total;first_fftw;first_split;first_comm;first_trans;second_fftw;second_split;second_comm;second_trans;
24;16384;16384;estimate;scatter;1.03316;0.609698;0.423433;0.111358;0.0578132;0.000531148;0.0576915;0.0910232;0.0542324;0.00356159;0.0472217;
24;16384;16384;estimate;scatter;1.03652;0.616089;0.420399;0.112429;0.0536022;0.000581353;0.0576991;0.0915812;0.0540358;0.00330307;0.0471669;
24;16384;16384;estimate;scatter;1.04074;0.617726;0.422989;0.112794;0.055868;0.000358954;0.0578039;0.0907679;0.0546674;0.00354337;0.0471857;
24;16384;16384;estimate;scatter;1.0326;0.611666;0.42091;0.112661;0.0538536;0.000451649;0.057652;0.091568;0.0540551;0.00354528;0.0471242;
24;16384;16384;estimate;scatter;1.0346;0.611272;0.423303;0.111996;0.0555875;0.000479871;0.0578669;0.0912646;0.0544339;0.0034808;0.0481941;
24;16384;16384;estimate;scatter;2.4266;0.376643;2.04993;0.0558564;0.0295305;0.721148;0.0483191;0.0596051;0.029146;1.06556;0.0407663;
24;16384;16384;estimate;scatter;2.63558;0.312517;2.32304;0.0559658;0.0285547;0.822671;0.0482623;0.0595476;0.0300938;1.23788;0.0400648;
24;16384;16384;estimate;scatter;2.66535;0.313473;2.35185;0.0564304;0.0285307;0.866249;0.0484499;0.0601041;0.0293262;1.22427;0.0384983;
24;16384;16384;estimate;scatter;2.76141;0.313923;2.44746;0.0564285;0.0286689;0.850166;0.046758;0.0599367;0.0282949;1.33632;0.0408905;
24;16384;16384;estimate;scatter;2.71902;0.314429;2.40457;0.0560307;0.0292561;0.858015;0.0476389;0.0603855;0.0289113;1.28205;0.0422821;
24;16384;16384;estimate;scatter;2.20993;0.162785;2.04712;0.04661;0.0681612;0.813267;0.12286;0.0304625;0.0148602;0.904367;0.0465295;
24;16384;16384;estimate;scatter;2.39394;0.160108;2.2338;0.0463115;0.0613407;0.840776;0.122263;0.0301051;0.015203;1.0723;0.045507;
24;16384;16384;estimate;scatter;2.40852;0.161452;2.24705;0.0374417;0.0153566;0.80781;0.122972;0.0371554;0.016423;1.16662;0.0432627;
24;16384;16384;estimate;scatter;2.45585;0.159855;2.29597;0.0370804;0.0150486;0.979665;0.122179;0.030849;0.0146075;1.04975;0.0467932;
24;16384;16384;estimate;scatter;2.26748;0.15833;2.10913;0.0373772;0.0145545;0.882789;0.122836;0.0306169;0.0151906;0.951149;0.054612;
24;16384;16384;estimate;scatter;2.43445;0.0858428;2.34858;0.0188359;0.00854886;1.05637;0.0876273;0.0159662;0.00758596;1.09502;0.0586235;
24;16384;16384;estimate;scatter;2.45611;0.0879064;2.36818;0.0191645;0.00842693;1.03755;0.0530016;0.0159656;0.00816635;1.19914;0.0267561;
24;16384;16384;estimate;scatter;2.47497;0.0872568;2.38768;0.0189252;0.00839268;1.12774;0.029632;0.0199701;0.00824826;1.11524;0.059539;
24;16384;16384;estimate;scatter;2.41949;0.0874688;2.33199;0.01869;0.00839727;0.949744;0.0303974;0.133623;0.0127234;1.15154;0.0268815;
24;16384;16384;estimate;scatter;2.37481;0.0845334;2.29025;0.0232317;0.00816173;1.02427;0.0294975;0.0895274;0.00851509;1.08166;0.0253938;
24;16384;16384;estimate;scatter;2.51597;0.054528;2.46142;0.0126058;0.0385789;1.08607;0.0629193;0.0109443;0.00403785;1.18214;0.0641261;
24;16384;16384;estimate;scatter;2.56949;0.0493055;2.52015;0.009673;0.00452403;1.03364;0.190792;0.0088948;0.00549772;1.2381;0.0290258;
24;16384;16384;estimate;scatter;2.64396;0.0515155;2.59243;0.00969819;0.0472771;1.09773;0.166061;0.0446642;0.773277;0.424676;0.0290501;
24;16384;16384;estimate;scatter;2.60295;0.0508123;2.55212;0.00979399;0.0477337;1.11343;0.060231;0.00893857;0.00428645;1.17699;0.130716;
24;16384;16384;estimate;scatter;2.60969;0.0491956;2.56045;0.00951499;0.00414491;1.17835;0.0446677;0.00905132;0.00471794;1.28035;0.0296621;
