n_threads;n_x;n_y;plan;comm_flag;total;initialization;fft_2d_total;first_fftw;first_split;first_comm;first_trans;second_fftw;second_split;second_comm;second_trans;
1;16384;16384;estimate;scatter;6.37447;0.672048;5.7024;2.3499;0.224648;0.000356079;0.60655;1.8656;0.224374;0.00334819;0.427619;
1;16384;16384;estimate;scatter;6.33182;0.612635;5.71916;2.35504;0.226063;0.000305344;0.607702;1.8837;0.216257;0.00347472;0.426619;
1;16384;16384;estimate;scatter;6.33326;0.609744;5.72349;2.35481;0.226012;0.000299503;0.607834;1.87553;0.228622;0.00335202;0.427028;
1;16384;16384;estimate;scatter;6.32215;0.609837;5.71229;2.35916;0.215904;0.000315222;0.606267;1.8726;0.227468;0.00350945;0.427064;
1;16384;16384;estimate;scatter;6.33601;0.612439;5.72355;2.34939;0.2192;0.00029803;0.607674;1.8827;0.221341;0.00333559;0.439618;
1;16384;16384;estimate;scatter;9.37672;0.307433;9.06926;1.16867;0.111648;2.27543;0.972919;0.936068;0.116159;3.21097;0.277399;
1;16384;16384;estimate;scatter;9.35934;0.308842;9.05047;1.17151;0.11104;2.26637;0.97039;0.930339;0.116618;3.20711;0.27709;
1;16384;16384;estimate;scatter;9.35462;0.306912;9.04768;1.16801;0.110907;2.26879;0.970423;0.928994;0.111528;3.21055;0.278474;
1;16384;16384;estimate;scatter;9.34771;0.308517;9.03917;1.15943;0.111014;2.29007;0.968315;0.923275;0.110803;3.19831;0.277952;
1;16384;16384;estimate;scatter;9.10312;0.306416;8.79667;1.15942;0.110648;2.2707;0.966347;0.925002;0.111795;2.97469;0.278067;
1;16384;16384;estimate;scatter;10.6542;0.276365;10.3778;0.578173;0.0566843;1.78308;2.60745;0.465937;0.0636266;4.57971;0.243153;
1;16384;16384;estimate;scatter;10.0542;0.442423;9.61175;0.582427;0.0613743;1.0804;2.65876;0.477404;0.068123;4.40424;0.279022;
1;16384;16384;estimate;scatter;10.606;0.275901;10.3301;0.579359;0.0567117;1.75925;2.6112;0.467128;0.0631033;4.55122;0.242083;
1;16384;16384;estimate;scatter;10.7116;0.274847;10.4368;0.579879;0.0567639;1.82164;2.60967;0.466543;0.0627733;4.59455;0.244959;
1;16384;16384;estimate;scatter;10.5768;1.06563;9.51112;0.576832;0.0560522;1.01339;2.60809;0.464307;0.0634914;4.5238;0.205161;
1;16384;16384;estimate;scatter;4.18325;0.555324;3.62789;0.291803;0.0295551;1.22732;0.228955;0.230599;0.0295746;1.44656;0.143524;
1;16384;16384;estimate;scatter;4.16572;0.547634;3.61806;0.292082;0.0293146;1.22479;0.228166;0.230821;0.0296984;1.44144;0.141737;
1;16384;16384;estimate;scatter;4.1991;0.545983;3.65309;0.292307;0.0294278;1.23846;0.229134;0.230752;0.0292497;1.46144;0.142324;
1;16384;16384;estimate;scatter;4.20115;0.546753;3.65437;0.293599;0.0294345;1.23975;0.230181;0.23125;0.0298101;1.45597;0.144373;
1;16384;16384;estimate;scatter;4.20669;0.545956;3.6607;0.293721;0.0296979;1.24701;0.230062;0.231225;0.0297179;1.45501;0.144265;
1;16384;16384;estimate;scatter;3.74212;0.292681;3.44942;0.14479;0.0154487;1.46426;0.100124;0.116587;0.0176707;1.51302;0.0775262;
1;16384;16384;estimate;scatter;3.72572;0.284464;3.44124;0.144851;0.0156978;1.46651;0.0998085;0.116324;0.0176873;1.50373;0.0766373;
1;16384;16384;estimate;scatter;3.73227;0.285719;3.44653;0.144872;0.0155944;1.4649;0.0994333;0.11592;0.0171399;1.51211;0.0765663;
1;16384;16384;estimate;scatter;3.72338;0.291296;3.43206;0.144587;0.0154626;1.4608;0.0986906;0.116046;0.0173691;1.50294;0.0761601;
1;16384;16384;estimate;scatter;3.76684;0.292015;3.47481;0.144874;0.0156168;1.47579;0.0986322;0.11598;0.0175429;1.52947;0.0768954;
