n_threads;n_x;n_y;plan;comm_flag;total;initialization;fft_2d_total;first_fftw;first_split;first_comm;first_trans;second_fftw;second_split;second_comm;second_trans;
16;16384;16384;estimate;scatter;1.16074;0.614545;0.546164;0.158931;0.0685646;0.00028723;0.069711;0.123171;0.0659382;0.00335953;0.0562007;
16;16384;16384;estimate;scatter;2.12223;0.949932;1.17227;0.193607;0.175217;0.000272734;0.181225;0.202395;0.2519;0.00803732;0.159611;
16;16384;16384;estimate;scatter;1.15715;0.613177;0.543934;0.157901;0.0674615;0.000256141;0.0695518;0.123331;0.0657244;0.00346801;0.05624;
16;16384;16384;estimate;scatter;2.08355;0.951171;1.13235;0.170737;0.175523;0.000268637;0.182934;0.149733;0.289159;0.00683923;0.157157;
16;16384;16384;estimate;scatter;1.16037;0.607385;0.552952;0.163456;0.0684255;0.000235242;0.0695512;0.126601;0.0621256;0.00342178;0.0591352;
16;16384;16384;estimate;scatter;2.96155;0.31827;2.64325;0.0972987;0.0900332;0.924877;0.168137;0.0883072;0.0923175;1.04716;0.135119;
16;16384;16384;estimate;scatter;3.7101;0.629397;3.08068;0.073714;0.0321065;1.30297;0.0581036;0.0884888;0.046066;1.43218;0.0470471;
16;16384;16384;estimate;scatter;2.55162;0.314282;2.23731;0.0950974;0.0320755;0.869634;0.0628553;0.0888207;0.0334597;1.00722;0.0481474;
16;16384;16384;estimate;scatter;3.04581;0.498907;2.54688;0.0908981;0.0324898;0.950512;0.0608902;0.107904;0.0330064;1.22494;0.0462407;
16;16384;16384;estimate;scatter;2.51738;0.307841;2.20951;0.0772536;0.0320395;0.831599;0.0625678;0.103493;0.0338789;1.02156;0.0471157;
16;16384;16384;estimate;scatter;2.52056;0.160633;2.3599;0.0454698;0.0179466;1.02591;0.14956;0.0400186;0.0162533;0.997602;0.067141;
16;16384;16384;estimate;scatter;2.54012;0.158273;2.38182;0.0369885;0.0166207;0.987416;0.180819;0.0752968;0.0165559;1.01703;0.0510935;
16;16384;16384;estimate;scatter;2.7922;0.191795;2.60038;0.0389136;0.0774892;1.00225;0.182334;0.0447852;0.0168504;1.18569;0.0520652;
16;16384;16384;estimate;scatter;2.9696;0.414942;2.55463;0.149356;0.649157;0.234636;0.176311;0.0487703;0.0452144;1.09528;0.155908;
16;16384;16384;estimate;scatter;2.46196;0.159314;2.30262;0.0474367;0.0174254;0.884418;0.183306;0.0448213;0.0167452;1.05815;0.050319;
16;16384;16384;estimate;scatter;2.81208;0.221988;2.59007;0.137728;0.825504;0.00292498;0.0694596;0.234905;0.0267771;1.21384;0.0789304;
16;16384;16384;estimate;scatter;2.69814;0.0858857;2.61223;0.0376368;0.054755;1.17363;0.0347032;0.026322;0.00911593;1.24932;0.0267414;
16;16384;16384;estimate;scatter;3.19733;0.228292;2.96901;0.131344;0.936457;0.406057;0.0458609;0.0246331;0.0197071;1.33562;0.069327;
16;16384;16384;estimate;scatter;2.62952;0.0852561;2.54424;0.0290171;0.00931583;1.17336;0.034357;0.0228413;0.00835238;1.23561;0.0313899;
16;16384;16384;estimate;scatter;3.03956;0.217791;2.82174;0.127222;0.720198;0.564545;0.083598;0.0206907;0.140878;1.08292;0.0816969;
16;16384;16384;estimate;scatter;2.86196;0.0531313;2.8088;0.0244397;0.926829;0.324236;0.0473503;0.0119771;0.00478935;1.43685;0.0323313;
16;16384;16384;estimate;scatter;2.86944;0.0525922;2.81682;0.034217;0.9728;0.354201;0.0282682;0.0144682;0.0508642;1.32926;0.0327401;
16;16384;16384;estimate;scatter;2.8597;0.061151;2.79852;0.0144499;0.0523404;1.26964;0.0278716;0.0121031;0.00449033;1.37344;0.0441914;
16;16384;16384;estimate;scatter;2.84914;0.0526286;2.79649;0.0147054;0.0551245;1.28347;0.0278947;0.0126966;0.0358629;1.33534;0.0313992;
16;16384;16384;estimate;scatter;2.86151;0.0518088;2.80968;0.014946;0.961668;0.350902;0.0272283;0.0120896;0.00455778;1.40652;0.0317706;
