n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
1;2;16384;16384;estimate;0.00325566;3.97662;1.27229e+10;
1;2;16384;16384;estimate;0.0032791;3.98092;1.27229e+10;
1;2;16384;16384;estimate;0.00326889;3.977;1.27229e+10;
1;2;16384;16384;estimate;0.00326801;3.99118;1.27229e+10;
1;2;16384;16384;estimate;0.00334106;3.97493;1.27229e+10;
1;2;16384;16384;estimate;0.00322506;3.97977;1.27229e+10;
1;2;16384;16384;estimate;0.0032443;3.95191;1.27229e+10;
1;2;16384;16384;estimate;0.0032685;3.96966;1.27229e+10;
1;2;16384;16384;estimate;0.00324509;3.99299;1.27229e+10;
1;2;16384;16384;estimate;0.00322802;3.99096;1.27229e+10;
1;2;16384;16384;estimate;0.00325751;3.99552;1.27229e+10;
1;2;16384;16384;estimate;0.0032418;3.96893;1.27229e+10;
1;2;16384;16384;estimate;0.0032639;3.96797;1.27229e+10;
1;2;16384;16384;estimate;0.00327389;3.99682;1.27229e+10;
1;2;16384;16384;estimate;0.0032814;3.96689;1.27229e+10;
1;2;16384;16384;estimate;0.00324327;3.98965;1.27229e+10;
1;2;16384;16384;estimate;0.00324599;3.98549;1.27229e+10;
1;2;16384;16384;estimate;0.00324424;3.9956;1.27229e+10;
1;2;16384;16384;estimate;0.00328339;3.97063;1.27229e+10;
1;4;16384;16384;estimate;0.00413457;1.98076;1.27229e+10;
1;4;16384;16384;estimate;0.00412306;1.98312;1.27229e+10;
1;4;16384;16384;estimate;0.00414377;1.99232;1.27229e+10;
1;4;16384;16384;estimate;0.00415635;1.98926;1.27229e+10;
1;4;16384;16384;estimate;0.00416871;1.99856;1.27229e+10;
1;4;16384;16384;estimate;0.00412359;1.99453;1.27229e+10;
1;4;16384;16384;estimate;0.004126;1.9806;1.27229e+10;
1;4;16384;16384;estimate;0.00415469;1.99891;1.27229e+10;
1;4;16384;16384;estimate;0.00415717;1.98676;1.27229e+10;
1;4;16384;16384;estimate;0.00417466;1.99223;1.27229e+10;
1;4;16384;16384;estimate;0.0041376;1.9902;1.27229e+10;
1;4;16384;16384;estimate;0.00411644;1.98969;1.27229e+10;
1;4;16384;16384;estimate;0.00414135;1.98662;1.27229e+10;
1;4;16384;16384;estimate;0.00411743;1.99738;1.27229e+10;
1;4;16384;16384;estimate;0.00412729;1.98466;1.27229e+10;
1;4;16384;16384;estimate;0.00412435;1.97948;1.27229e+10;
1;4;16384;16384;estimate;0.00415108;1.98245;1.27229e+10;
1;4;16384;16384;estimate;0.00412367;2.00855;1.27229e+10;
1;4;16384;16384;estimate;0.00413574;1.97785;1.27229e+10;
1;4;16384;16384;estimate;0.00414894;1.99499;1.27229e+10;
1;4;16384;16384;estimate;0.00415092;1.97853;1.27229e+10;
1;4;16384;16384;estimate;0.00410187;1.98599;1.27229e+10;
1;4;16384;16384;estimate;0.00412387;1.97958;1.27229e+10;
1;4;16384;16384;estimate;0.00414526;1.9892;1.27229e+10;
1;4;16384;16384;estimate;0.00411656;1.99101;1.27229e+10;
1;4;16384;16384;estimate;0.0041565;1.98912;1.27229e+10;
1;4;16384;16384;estimate;0.00414239;1.98473;1.27229e+10;
1;4;16384;16384;estimate;0.00414588;2.00159;1.27229e+10;
1;4;16384;16384;estimate;0.00414719;1.99816;1.27229e+10;
1;4;16384;16384;estimate;0.00414293;1.97958;1.27229e+10;
1;4;16384;16384;estimate;0.00414137;1.98891;1.27229e+10;
1;4;16384;16384;estimate;0.00416045;1.98688;1.27229e+10;
1;4;16384;16384;estimate;0.00412984;1.98603;1.27229e+10;
1;4;16384;16384;estimate;0.00416043;1.99209;1.27229e+10;
1;4;16384;16384;estimate;0.00414284;1.99044;1.27229e+10;
1;4;16384;16384;estimate;0.00412617;1.98129;1.27229e+10;
1;4;16384;16384;estimate;0.00415334;1.99276;1.27229e+10;
1;4;16384;16384;estimate;0.00414072;1.98503;1.27229e+10;
1;4;16384;16384;estimate;0.00411237;1.97813;1.27229e+10;
1;4;16384;16384;estimate;0.00418139;1.98843;1.27229e+10;
1;4;16384;16384;estimate;0.00414474;1.98124;1.27229e+10;
1;4;16384;16384;estimate;0.00415076;1.99106;1.27229e+10;
1;4;16384;16384;estimate;0.00408476;1.99241;1.27229e+10;
1;4;16384;16384;estimate;0.00417665;1.98981;1.27229e+10;
1;4;16384;16384;estimate;0.00412435;1.97954;1.27229e+10;
1;4;16384;16384;estimate;0.0041576;1.97798;1.27229e+10;
1;4;16384;16384;estimate;0.00412388;1.98335;1.27229e+10;
1;4;16384;16384;estimate;0.00412865;1.97626;1.27229e+10;
1;4;16384;16384;estimate;0.00412595;2.00084;1.27229e+10;
1;4;16384;16384;estimate;0.00411487;1.98696;1.27229e+10;
1;8;16384;16384;estimate;0.00490547;1.03934;1.27229e+10;
1;8;16384;16384;estimate;0.00490554;1.0314;1.27229e+10;
1;8;16384;16384;estimate;0.00490546;1.03356;1.27229e+10;
1;8;16384;16384;estimate;0.00490111;1.03133;1.27229e+10;
1;8;16384;16384;estimate;0.00492438;1.03243;1.27229e+10;
1;8;16384;16384;estimate;0.00491314;1.03995;1.27229e+10;
1;8;16384;16384;estimate;0.00495936;1.03879;1.27229e+10;
1;8;16384;16384;estimate;0.00489652;1.03802;1.27229e+10;
1;8;16384;16384;estimate;0.00493044;1.03747;1.27229e+10;
1;8;16384;16384;estimate;0.00491777;1.02688;1.27229e+10;
1;8;16384;16384;estimate;0.00491033;1.03269;1.27229e+10;
1;8;16384;16384;estimate;0.00496001;1.03582;1.27229e+10;
1;8;16384;16384;estimate;0.00490235;1.03558;1.27229e+10;
1;8;16384;16384;estimate;0.00493461;1.03963;1.27229e+10;
1;8;16384;16384;estimate;0.00491648;1.03753;1.27229e+10;
1;8;16384;16384;estimate;0.00491205;1.03738;1.27229e+10;
1;8;16384;16384;estimate;0.00493714;1.03529;1.27229e+10;
1;8;16384;16384;estimate;0.00491458;1.03238;1.27229e+10;
1;8;16384;16384;estimate;0.0049234;1.03837;1.27229e+10;
1;8;16384;16384;estimate;0.0049153;1.03607;1.27229e+10;
1;8;16384;16384;estimate;0.00490581;1.03891;1.27229e+10;
1;8;16384;16384;estimate;0.00491801;1.03672;1.27229e+10;
1;8;16384;16384;estimate;0.00490396;1.03809;1.27229e+10;
1;8;16384;16384;estimate;0.00488718;1.03297;1.27229e+10;
1;8;16384;16384;estimate;0.00491034;1.03694;1.27229e+10;
1;8;16384;16384;estimate;0.00493298;1.03608;1.27229e+10;
1;8;16384;16384;estimate;0.00492807;1.03734;1.27229e+10;
1;8;16384;16384;estimate;0.00493602;1.03283;1.27229e+10;
1;8;16384;16384;estimate;0.00491926;1.03524;1.27229e+10;
1;8;16384;16384;estimate;0.00507772;1.03265;1.27229e+10;
1;8;16384;16384;estimate;0.00492506;1.03115;1.27229e+10;
1;8;16384;16384;estimate;0.00494342;1.04319;1.27229e+10;
1;8;16384;16384;estimate;0.00493445;1.04328;1.27229e+10;
1;8;16384;16384;estimate;0.00496146;1.0401;1.27229e+10;
1;8;16384;16384;estimate;0.00495908;1.03264;1.27229e+10;
1;8;16384;16384;estimate;0.00491785;1.0383;1.27229e+10;
1;8;16384;16384;estimate;0.00493225;1.03392;1.27229e+10;
1;8;16384;16384;estimate;0.00494672;1.03453;1.27229e+10;
1;8;16384;16384;estimate;0.00490451;1.03784;1.27229e+10;
1;8;16384;16384;estimate;0.00489588;1.03583;1.27229e+10;
1;8;16384;16384;estimate;0.00491273;1.04188;1.27229e+10;
1;8;16384;16384;estimate;0.00492278;1.03652;1.27229e+10;
1;8;16384;16384;estimate;0.00490812;1.04125;1.27229e+10;
1;8;16384;16384;estimate;0.0049526;1.0397;1.27229e+10;
1;8;16384;16384;estimate;0.00491226;1.0337;1.27229e+10;
1;8;16384;16384;estimate;0.00494183;1.0348;1.27229e+10;
1;8;16384;16384;estimate;0.00496552;1.04082;1.27229e+10;
1;8;16384;16384;estimate;0.00492073;1.02996;1.27229e+10;
1;8;16384;16384;estimate;0.00493389;1.04146;1.27229e+10;
1;8;16384;16384;estimate;0.00494249;1.0345;1.27229e+10;
1;16;16384;16384;estimate;0.00620901;0.550798;1.27229e+10;
1;16;16384;16384;estimate;0.00621487;0.546002;1.27229e+10;
1;16;16384;16384;estimate;0.00625305;0.548153;1.27229e+10;
1;16;16384;16384;estimate;0.00619292;0.546799;1.27229e+10;
1;16;16384;16384;estimate;0.00620568;0.546378;1.27229e+10;
1;16;16384;16384;estimate;0.00626629;0.544772;1.27229e+10;
1;16;16384;16384;estimate;0.00620955;0.54305;1.27229e+10;
1;16;16384;16384;estimate;0.00619085;0.543504;1.27229e+10;
1;16;16384;16384;estimate;0.00620148;0.542436;1.27229e+10;
1;16;16384;16384;estimate;0.00626528;0.547152;1.27229e+10;
1;16;16384;16384;estimate;0.00622925;0.553799;1.27229e+10;
1;16;16384;16384;estimate;0.00618834;0.547971;1.27229e+10;
1;16;16384;16384;estimate;0.00621574;0.545972;1.27229e+10;
1;16;16384;16384;estimate;0.00625806;0.553164;1.27229e+10;
1;16;16384;16384;estimate;0.00623541;0.548375;1.27229e+10;
1;16;16384;16384;estimate;0.00626464;0.549278;1.27229e+10;
1;16;16384;16384;estimate;0.0062272;0.54441;1.27229e+10;
1;16;16384;16384;estimate;0.00644205;0.551845;1.27229e+10;
1;16;16384;16384;estimate;0.00623213;0.5457;1.27229e+10;
1;16;16384;16384;estimate;0.00620303;0.554527;1.27229e+10;
1;16;16384;16384;estimate;0.00621698;0.541899;1.27229e+10;
1;16;16384;16384;estimate;0.00624491;0.548826;1.27229e+10;
1;16;16384;16384;estimate;0.00621031;0.547306;1.27229e+10;
1;16;16384;16384;estimate;0.00622222;0.543282;1.27229e+10;
1;16;16384;16384;estimate;0.00619227;0.559078;1.27229e+10;
1;16;16384;16384;estimate;0.0061996;0.542903;1.27229e+10;
1;16;16384;16384;estimate;0.00625072;0.562502;1.27229e+10;
1;16;16384;16384;estimate;0.0061979;0.545231;1.27229e+10;
1;16;16384;16384;estimate;0.00619487;0.55568;1.27229e+10;
1;16;16384;16384;estimate;0.00622352;0.540314;1.27229e+10;
1;16;16384;16384;estimate;0.00621634;0.547708;1.27229e+10;
1;16;16384;16384;estimate;0.00624479;0.5423;1.27229e+10;
1;16;16384;16384;estimate;0.00628081;0.54284;1.27229e+10;
1;16;16384;16384;estimate;0.00619531;0.54207;1.27229e+10;
1;16;16384;16384;estimate;0.00620458;0.545057;1.27229e+10;
1;16;16384;16384;estimate;0.00619382;0.542371;1.27229e+10;
1;16;16384;16384;estimate;0.00619947;0.54453;1.27229e+10;
1;16;16384;16384;estimate;0.0062665;0.549726;1.27229e+10;
1;16;16384;16384;estimate;0.00623971;0.546231;1.27229e+10;
1;16;16384;16384;estimate;0.00621124;0.546035;1.27229e+10;
1;16;16384;16384;estimate;0.00623138;0.55398;1.27229e+10;
1;16;16384;16384;estimate;0.00619389;0.543257;1.27229e+10;
1;16;16384;16384;estimate;0.00621784;0.544208;1.27229e+10;
1;16;16384;16384;estimate;0.00621005;0.547131;1.27229e+10;
1;16;16384;16384;estimate;0.00620534;0.553137;1.27229e+10;
1;16;16384;16384;estimate;0.00619903;0.54507;1.27229e+10;
1;16;16384;16384;estimate;0.00622798;0.542707;1.27229e+10;
1;16;16384;16384;estimate;0.00625027;0.545991;1.27229e+10;
1;16;16384;16384;estimate;0.00624011;0.549451;1.27229e+10;
1;16;16384;16384;estimate;0.00617588;0.539825;1.27229e+10;
1;32;16384;16384;estimate;0.00835737;0.851188;1.27229e+10;
1;32;16384;16384;estimate;0.00835109;0.842135;1.27229e+10;
1;32;16384;16384;estimate;0.00828411;0.839699;1.27229e+10;
1;32;16384;16384;estimate;0.00833877;0.788025;1.27229e+10;
1;32;16384;16384;estimate;0.00832574;0.75076;1.27229e+10;
1;32;16384;16384;estimate;0.00832935;0.73121;1.27229e+10;
1;32;16384;16384;estimate;0.00835061;0.729006;1.27229e+10;
1;32;16384;16384;estimate;0.00841535;0.758811;1.27229e+10;
1;32;16384;16384;estimate;0.00828967;0.828235;1.27229e+10;
1;32;16384;16384;estimate;0.00828537;0.74348;1.27229e+10;
1;32;16384;16384;estimate;0.0083352;0.863535;1.27229e+10;
1;32;16384;16384;estimate;0.00832246;0.800559;1.27229e+10;
1;32;16384;16384;estimate;0.00830943;0.819594;1.27229e+10;
1;32;16384;16384;estimate;0.00832666;0.792572;1.27229e+10;
1;32;16384;16384;estimate;0.00833829;0.78047;1.27229e+10;
1;32;16384;16384;estimate;0.0082994;0.838787;1.27229e+10;
1;32;16384;16384;estimate;0.00834672;0.759327;1.27229e+10;
1;32;16384;16384;estimate;0.0083296;0.815896;1.27229e+10;
1;32;16384;16384;estimate;0.0083334;0.789372;1.27229e+10;
1;32;16384;16384;estimate;0.00832421;0.792893;1.27229e+10;
1;32;16384;16384;estimate;0.00835224;0.800831;1.27229e+10;
1;32;16384;16384;estimate;0.00834205;0.802137;1.27229e+10;
1;32;16384;16384;estimate;0.00833436;0.739416;1.27229e+10;
1;32;16384;16384;estimate;0.00829117;0.851387;1.27229e+10;
1;32;16384;16384;estimate;0.00836097;0.804488;1.27229e+10;
1;32;16384;16384;estimate;0.00834423;0.807373;1.27229e+10;
1;32;16384;16384;estimate;0.00835391;0.796402;1.27229e+10;
1;32;16384;16384;estimate;0.00837422;0.756462;1.27229e+10;
1;32;16384;16384;estimate;0.0083273;0.721824;1.27229e+10;
1;32;16384;16384;estimate;0.00831466;0.832292;1.27229e+10;
1;32;16384;16384;estimate;0.00833714;0.823464;1.27229e+10;
1;32;16384;16384;estimate;0.00834706;0.921731;1.27229e+10;
1;32;16384;16384;estimate;0.00829937;0.747294;1.27229e+10;
1;32;16384;16384;estimate;0.0083456;0.841703;1.27229e+10;
1;32;16384;16384;estimate;0.00832197;0.75103;1.27229e+10;
1;32;16384;16384;estimate;0.00830705;0.783295;1.27229e+10;
1;32;16384;16384;estimate;0.00831733;0.732129;1.27229e+10;
1;32;16384;16384;estimate;0.00828114;0.809439;1.27229e+10;
1;32;16384;16384;estimate;0.00832985;0.706656;1.27229e+10;
1;32;16384;16384;estimate;0.00836232;0.841934;1.27229e+10;
1;32;16384;16384;estimate;0.00830976;0.727773;1.27229e+10;
1;32;16384;16384;estimate;0.00827746;0.843524;1.27229e+10;
1;32;16384;16384;estimate;0.0083138;0.733289;1.27229e+10;
1;32;16384;16384;estimate;0.0083138;0.728293;1.27229e+10;
1;32;16384;16384;estimate;0.00829644;0.797916;1.27229e+10;
1;32;16384;16384;estimate;0.00848844;0.724093;1.27229e+10;
1;32;16384;16384;estimate;0.00845849;0.762455;1.27229e+10;
1;32;16384;16384;estimate;0.00834047;0.738739;1.27229e+10;
1;32;16384;16384;estimate;0.00832674;0.842359;1.27229e+10;
1;32;16384;16384;estimate;0.00836496;0.733601;1.27229e+10;
1;64;16384;16384;estimate;0.0119462;2.35612;1.27229e+10;
1;64;16384;16384;estimate;0.0119004;2.45669;1.27229e+10;
1;64;16384;16384;estimate;0.0118907;2.21039;1.27229e+10;
1;64;16384;16384;estimate;0.0118742;2.23855;1.27229e+10;
1;64;16384;16384;estimate;0.0118738;2.58845;1.27229e+10;
1;64;16384;16384;estimate;0.0119182;2.26226;1.27229e+10;
1;64;16384;16384;estimate;0.0118956;2.47149;1.27229e+10;
1;64;16384;16384;estimate;0.0118913;2.64387;1.27229e+10;
1;64;16384;16384;estimate;0.0118874;2.48077;1.27229e+10;
1;64;16384;16384;estimate;0.011958;2.26543;1.27229e+10;
1;64;16384;16384;estimate;0.0119433;2.28581;1.27229e+10;
1;64;16384;16384;estimate;0.0118882;2.24403;1.27229e+10;
1;64;16384;16384;estimate;0.0118947;2.38964;1.27229e+10;
1;64;16384;16384;estimate;0.0118803;2.61576;1.27229e+10;
1;64;16384;16384;estimate;0.011898;2.24135;1.27229e+10;
1;64;16384;16384;estimate;0.011879;2.47673;1.27229e+10;
1;64;16384;16384;estimate;0.0119087;2.84123;1.27229e+10;
1;64;16384;16384;estimate;0.0119003;2.28225;1.27229e+10;
1;64;16384;16384;estimate;0.0118695;2.52537;1.27229e+10;
1;64;16384;16384;estimate;0.0119379;2.30509;1.27229e+10;
1;64;16384;16384;estimate;0.0118874;2.61607;1.27229e+10;
1;64;16384;16384;estimate;0.0118829;2.48407;1.27229e+10;
1;64;16384;16384;estimate;0.0118769;2.49741;1.27229e+10;
1;64;16384;16384;estimate;0.0119128;2.27946;1.27229e+10;
1;64;16384;16384;estimate;0.0118993;2.27255;1.27229e+10;
1;64;16384;16384;estimate;0.0119297;2.45782;1.27229e+10;
1;64;16384;16384;estimate;0.01193;2.57794;1.27229e+10;
1;64;16384;16384;estimate;0.0119397;2.35509;1.27229e+10;
1;64;16384;16384;estimate;0.0119094;2.24642;1.27229e+10;
1;64;16384;16384;estimate;0.011883;2.31364;1.27229e+10;
1;64;16384;16384;estimate;0.0118857;2.45827;1.27229e+10;
1;64;16384;16384;estimate;0.0119191;2.37048;1.27229e+10;
1;64;16384;16384;estimate;0.0118115;2.24732;1.27229e+10;
1;64;16384;16384;estimate;0.0118759;2.39493;1.27229e+10;
1;64;16384;16384;estimate;0.0119176;2.56576;1.27229e+10;
1;64;16384;16384;estimate;0.0118698;2.2781;1.27229e+10;
1;64;16384;16384;estimate;0.0119503;2.43385;1.27229e+10;
1;64;16384;16384;estimate;0.011885;2.47426;1.27229e+10;
1;64;16384;16384;estimate;0.0120027;2.43046;1.27229e+10;
1;64;16384;16384;estimate;0.0118948;4.13794;1.27229e+10;
1;64;16384;16384;estimate;0.0118803;2.26839;1.27229e+10;
1;64;16384;16384;estimate;0.0118877;2.34108;1.27229e+10;
1;64;16384;16384;estimate;0.0118915;2.46813;1.27229e+10;
1;64;16384;16384;estimate;0.0118926;2.28563;1.27229e+10;
1;64;16384;16384;estimate;0.0118718;2.37277;1.27229e+10;
1;64;16384;16384;estimate;0.0118846;2.48612;1.27229e+10;
1;64;16384;16384;estimate;0.0119791;2.29277;1.27229e+10;
1;64;16384;16384;estimate;0.011873;2.25569;1.27229e+10;
1;64;16384;16384;estimate;0.0120178;2.44854;1.27229e+10;
1;64;16384;16384;estimate;0.0118868;2.43215;1.27229e+10;
1;128;16384;16384;estimate;0.0198092;3.88362;1.27229e+10;
1;128;16384;16384;estimate;0.0197787;3.56827;1.27229e+10;
1;128;16384;16384;estimate;0.0198547;3.74322;1.27229e+10;
1;128;16384;16384;estimate;0.0197623;3.7076;1.27229e+10;
1;128;16384;16384;estimate;0.0199756;3.76724;1.27229e+10;
1;128;16384;16384;estimate;0.0197646;3.68426;1.27229e+10;
