n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
1;2;16384;16384;measure;29.4592;2.7342;1.22797e+10;
1;2;16384;16384;measure;29.5623;3.02167;1.22294e+10;
1;2;16384;16384;measure;29.4674;2.74035;1.22629e+10;
1;2;16384;16384;measure;30.0629;3.23095;1.22294e+10;
1;2;16384;16384;measure;29.4853;2.73579;1.22797e+10;
1;2;16384;16384;measure;29.7142;3.03026;1.22294e+10;
1;2;16384;16384;measure;30.0749;3.25743;1.23133e+10;
1;2;16384;16384;measure;29.8024;3.11824;1.23133e+10;
1;2;16384;16384;measure;29.7179;2.78634;1.22629e+10;
1;2;16384;16384;measure;29.8956;3.21107;1.22294e+10;
1;2;16384;16384;measure;30.0224;3.24294;1.23133e+10;
1;2;16384;16384;measure;29.4412;2.7319;1.22797e+10;
1;2;16384;16384;measure;29.5911;2.76217;1.22797e+10;
1;2;16384;16384;measure;29.4996;2.76678;1.25482e+10;
1;4;16384;16384;measure;25.2667;1.48949;1.22797e+10;
1;4;16384;16384;measure;25.8298;1.46922;1.22797e+10;
1;4;16384;16384;measure;25.6657;1.54331;1.22797e+10;
1;4;16384;16384;measure;24.6598;1.43793;1.22294e+10;
1;4;16384;16384;measure;24.5176;1.49286;1.22294e+10;
1;4;16384;16384;measure;25.0331;1.5218;1.22797e+10;
1;4;16384;16384;measure;26.131;1.51058;1.26488e+10;
1;4;16384;16384;measure;25.4852;1.64531;1.29006e+10;
1;4;16384;16384;measure;25.6751;1.70526;1.22965e+10;
1;4;16384;16384;measure;25.5232;1.5375;1.22294e+10;
1;4;16384;16384;measure;25.7098;1.57216;1.22294e+10;
1;4;16384;16384;measure;25.0485;1.4667;1.22797e+10;
1;4;16384;16384;measure;25.2077;1.48409;1.22797e+10;
1;4;16384;16384;measure;25.4195;1.50053;1.23645e+10;
1;4;16384;16384;measure;25.3748;1.55309;1.22294e+10;
1;4;16384;16384;measure;24.8418;1.48572;1.25482e+10;
1;4;16384;16384;measure;25.3416;1.52196;1.22797e+10;
1;4;16384;16384;measure;25.7033;1.47323;1.2414e+10;
1;4;16384;16384;measure;24.501;1.50922;1.23645e+10;
1;4;16384;16384;measure;25.9571;1.73088;1.23133e+10;
1;4;16384;16384;measure;25.2396;1.56838;1.22294e+10;
1;4;16384;16384;measure;25.1886;1.47526;1.22629e+10;
1;4;16384;16384;measure;25.3433;1.47026;1.23133e+10;
1;4;16384;16384;measure;24.7893;1.49056;1.22797e+10;
1;4;16384;16384;measure;25.6479;1.62783;1.22294e+10;
1;4;16384;16384;measure;25.2439;1.48799;1.23645e+10;
1;4;16384;16384;measure;25.6702;1.54816;1.22294e+10;
1;4;16384;16384;measure;25.3494;1.48354;1.22294e+10;
1;4;16384;16384;measure;25.2434;1.49205;1.22797e+10;
1;4;16384;16384;measure;25.4202;1.49784;1.22443e+10;
1;4;16384;16384;measure;25.2233;1.48335;1.22797e+10;
1;4;16384;16384;measure;25.2871;1.55215;1.25482e+10;
1;4;16384;16384;measure;25.1834;1.47135;1.22797e+10;
1;4;16384;16384;measure;25.4339;1.51696;1.22797e+10;
1;4;16384;16384;measure;26.2125;1.49896;1.22294e+10;
1;4;16384;16384;measure;24.8606;1.49801;1.22294e+10;
1;4;16384;16384;measure;25.1273;1.50693;1.22797e+10;
1;4;16384;16384;measure;24.9226;1.53244;1.22294e+10;
1;4;16384;16384;measure;25.4065;1.49891;1.22797e+10;
1;4;16384;16384;measure;25.4078;1.48407;1.2414e+10;
1;4;16384;16384;measure;24.8293;1.48835;1.23645e+10;
1;4;16384;16384;measure;25.2829;1.50264;1.22965e+10;
1;4;16384;16384;measure;25.1073;1.49318;1.22797e+10;
1;4;16384;16384;measure;24.559;1.50377;1.2414e+10;
1;4;16384;16384;measure;25.1463;1.51421;1.22294e+10;
1;4;16384;16384;measure;24.7582;1.49175;1.22797e+10;
1;4;16384;16384;measure;24.0503;1.44878;1.22797e+10;
1;4;16384;16384;measure;25.452;1.54427;1.22294e+10;
1;4;16384;16384;measure;25.3423;1.55477;1.22294e+10;
1;4;16384;16384;measure;25.4533;1.5356;1.22294e+10;
1;8;16384;16384;measure;23.3012;0.97711;1.22294e+10;
1;8;16384;16384;measure;23.4476;1.0692;1.26489e+10;
1;8;16384;16384;measure;22.5028;0.863574;1.26824e+10;
1;8;16384;16384;measure;22.9692;0.943861;1.22797e+10;
1;8;16384;16384;measure;23.5938;1.03928;1.22294e+10;
1;8;16384;16384;measure;22.1903;0.887315;1.23142e+10;
1;8;16384;16384;measure;23.1372;0.66515;1.23133e+10;
1;8;16384;16384;measure;23.1407;0.959111;1.22797e+10;
1;8;16384;16384;measure;22.0197;0.960352;1.22294e+10;
1;8;16384;16384;measure;21.5961;0.895531;1.24978e+10;
1;8;16384;16384;measure;22.8629;0.876251;1.26824e+10;
1;8;16384;16384;measure;23.3725;0.95026;1.22294e+10;
1;8;16384;16384;measure;22.9802;0.843652;1.26824e+10;
1;8;16384;16384;measure;22.6515;0.908814;1.22294e+10;
1;8;16384;16384;measure;22.8833;0.9076;1.25482e+10;
1;8;16384;16384;measure;23.1854;0.951257;1.2194e+10;
1;8;16384;16384;measure;23.0337;0.837441;1.22462e+10;
1;8;16384;16384;measure;22.9776;0.916557;1.22294e+10;
1;8;16384;16384;measure;22.9289;0.969153;1.2194e+10;
1;8;16384;16384;measure;22.0167;0.918646;1.22126e+10;
1;8;16384;16384;measure;23.0509;0.964693;1.22294e+10;
1;8;16384;16384;measure;22.6815;0.96928;1.25985e+10;
1;8;16384;16384;measure;22.4548;0.966739;1.23142e+10;
1;8;16384;16384;measure;22.7973;1.01012;1.22294e+10;
1;8;16384;16384;measure;22.9791;0.913143;1.22294e+10;
1;8;16384;16384;measure;23.0824;0.91319;1.22294e+10;
1;8;16384;16384;measure;22.6834;0.966635;1.22294e+10;
1;8;16384;16384;measure;23.3003;0.955017;1.22126e+10;
1;8;16384;16384;measure;22.772;0.956562;1.25985e+10;
1;8;16384;16384;measure;22.9313;0.939252;1.22294e+10;
1;8;16384;16384;measure;23.2851;0.961425;1.22294e+10;
1;8;16384;16384;measure;22.9582;0.954673;1.22294e+10;
1;8;16384;16384;measure;23.2825;0.864231;1.26824e+10;
1;8;16384;16384;measure;23.0103;0.965765;1.22294e+10;
1;8;16384;16384;measure;23.2819;0.928156;1.22294e+10;
1;8;16384;16384;measure;23.1908;0.963224;1.22294e+10;
1;8;16384;16384;measure;23.1173;1.01029;1.22294e+10;
1;8;16384;16384;measure;22.4321;0.890934;1.22462e+10;
1;8;16384;16384;measure;23.3395;0.975335;1.22294e+10;
1;8;16384;16384;measure;23.146;0.952882;1.22294e+10;
1;8;16384;16384;measure;23.0386;0.931493;1.22294e+10;
1;8;16384;16384;measure;22.5102;0.963175;1.22294e+10;
1;8;16384;16384;measure;23.2782;0.945706;1.22294e+10;
