n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
8;1;16384;16384;estimate;0.00589764;1.30827;0;
8;1;16384;16384;estimate;0.00477679;1.29351;0;
8;1;16384;16384;estimate;0.00562724;1.3213;0;
16;1;16384;16384;estimate;0.00591767;0.826857;0;
16;1;16384;16384;estimate;0.00931208;0.78725;0;
16;1;16384;16384;estimate;0.00582696;0.856258;0;
16;1;16384;16384;estimate;0.00581266;0.828669;0;
16;1;16384;16384;estimate;0.00586444;0.814708;0;
16;1;16384;16384;estimate;0.00598662;0.776791;0;
16;1;16384;16384;estimate;0.00582941;0.802774;0;
16;1;16384;16384;estimate;0.00593922;0.811871;0;
16;1;16384;16384;estimate;0.00582883;0.813463;0;
16;1;16384;16384;estimate;0.00592832;0.811349;0;
16;1;16384;16384;estimate;0.00591183;0.781176;0;
16;1;16384;16384;estimate;0.00585127;0.819118;0;
16;1;16384;16384;estimate;0.00583384;0.781905;0;
16;1;16384;16384;estimate;0.00589063;0.777064;0;
16;1;16384;16384;estimate;0.00589313;0.841221;0;
16;1;16384;16384;estimate;0.00581544;0.805145;0;
16;1;16384;16384;estimate;0.00588043;0.825652;0;
16;1;16384;16384;estimate;0.00577957;0.810621;0;
16;1;16384;16384;estimate;0.00601457;0.820077;0;
16;1;16384;16384;estimate;0.00582413;0.808476;0;
16;1;16384;16384;estimate;0.0058645;0.804731;0;
16;1;16384;16384;estimate;0.00591719;0.793953;0;
16;1;16384;16384;estimate;0.00587991;0.799035;0;
16;1;16384;16384;estimate;0.00586334;0.79315;0;
16;1;16384;16384;estimate;0.00584337;0.782962;0;
16;1;16384;16384;estimate;0.00581924;0.819836;0;
16;1;16384;16384;estimate;0.00582664;0.789673;0;
16;1;16384;16384;estimate;0.00592156;0.793154;0;
16;1;16384;16384;estimate;0.00580012;0.79512;0;
16;1;16384;16384;estimate;0.00589448;0.87114;0;
16;1;16384;16384;estimate;0.00595904;0.822403;0;
16;1;16384;16384;estimate;0.00592436;0.805561;0;
16;1;16384;16384;estimate;0.00587776;0.790082;0;
16;1;16384;16384;estimate;0.00587109;0.799666;0;
16;1;16384;16384;estimate;0.0058595;0.818481;0;
16;1;16384;16384;estimate;0.00587866;0.799926;0;
16;1;16384;16384;estimate;0.00591054;0.888673;0;
16;1;16384;16384;estimate;0.00591652;0.8509;0;
16;1;16384;16384;estimate;0.00585914;0.891424;0;
16;1;16384;16384;estimate;0.00584874;0.880044;0;
16;1;16384;16384;estimate;0.00606144;0.838146;0;
16;1;16384;16384;estimate;0.0058716;0.806948;0;
16;1;16384;16384;estimate;0.00581861;0.824382;0;
16;1;16384;16384;estimate;0.0058308;0.811775;0;
16;1;16384;16384;estimate;0.00594648;0.766283;0;
16;1;16384;16384;estimate;0.00591618;0.740334;0;
16;1;16384;16384;estimate;0.00579832;0.83621;0;
16;1;16384;16384;estimate;0.00822381;0.81637;0;
16;1;16384;16384;estimate;0.00584807;0.815424;0;
16;1;16384;16384;estimate;0.00578778;0.783445;0;
32;1;16384;16384;estimate;0.0063223;0.627099;0;
32;1;16384;16384;estimate;0.00730397;0.62495;0;
32;1;16384;16384;estimate;0.00631532;0.640852;0;
32;1;16384;16384;estimate;0.00627656;0.633246;0;
32;1;16384;16384;estimate;0.00637559;0.629455;0;
32;1;16384;16384;estimate;0.00906293;0.626758;0;
32;1;16384;16384;estimate;0.0104003;0.628102;0;
32;1;16384;16384;estimate;0.00631573;0.650151;0;
32;1;16384;16384;estimate;0.00631633;0.636028;0;
32;1;16384;16384;estimate;0.0063201;0.676052;0;
32;1;16384;16384;estimate;0.00642581;0.646599;0;
32;1;16384;16384;estimate;0.00633339;0.658188;0;
32;1;16384;16384;estimate;0.00656475;0.653133;0;
32;1;16384;16384;estimate;0.0068015;0.579948;0;
32;1;16384;16384;estimate;0.00622278;0.619727;0;
32;1;16384;16384;estimate;0.00632481;0.624047;0;
32;1;16384;16384;estimate;0.00652078;0.654618;0;
32;1;16384;16384;estimate;0.00651673;0.634459;0;
32;1;16384;16384;estimate;0.00636774;0.626202;0;
32;1;16384;16384;estimate;0.00634203;0.62503;0;
32;1;16384;16384;estimate;0.00635288;0.638791;0;
32;1;16384;16384;estimate;0.00639296;0.669121;0;
32;1;16384;16384;estimate;0.00630151;0.650334;0;
32;1;16384;16384;estimate;0.0063373;0.633096;0;
32;1;16384;16384;estimate;0.00868184;0.642574;0;
32;1;16384;16384;estimate;0.0063704;0.60767;0;
32;1;16384;16384;estimate;0.00635228;0.626193;0;
32;1;16384;16384;estimate;0.00641281;0.637015;0;
32;1;16384;16384;estimate;0.00888419;0.607615;0;
32;1;16384;16384;estimate;0.00649168;0.658109;0;
32;1;16384;16384;estimate;0.00871791;0.638203;0;
32;1;16384;16384;estimate;0.00653081;0.629531;0;
32;1;16384;16384;estimate;0.00877286;0.626459;0;
32;1;16384;16384;estimate;0.00651348;0.63735;0;
32;1;16384;16384;estimate;0.0064156;0.666855;0;
32;1;16384;16384;estimate;0.00668998;0.659125;0;
32;1;16384;16384;estimate;0.00640424;0.638918;0;
32;1;16384;16384;estimate;0.00631593;0.644022;0;
32;1;16384;16384;estimate;0.00638592;0.64206;0;
32;1;16384;16384;estimate;0.00647749;0.651751;0;
32;1;16384;16384;estimate;0.0066174;0.617594;0;
32;1;16384;16384;estimate;0.0075936;0.64161;0;
32;1;16384;16384;estimate;0.00866763;0.663995;0;
32;1;16384;16384;estimate;0.00632557;0.662449;0;
32;1;16384;16384;estimate;0.00645907;0.617843;0;
32;1;16384;16384;estimate;0.00641627;0.632795;0;
32;1;16384;16384;estimate;0.00635194;0.628313;0;
32;1;16384;16384;estimate;0.00654489;0.684338;0;
32;1;16384;16384;estimate;0.00638366;0.640417;0;
32;1;16384;16384;estimate;0.00640112;0.622332;0;
64;1;16384;16384;estimate;0.00798048;0.609693;0;
64;1;16384;16384;estimate;0.00970619;0.550142;0;
64;1;16384;16384;estimate;0.00813453;0.626477;0;
64;1;16384;16384;estimate;0.00759999;0.625994;0;
64;1;16384;16384;estimate;0.00795929;0.628397;0;
64;1;16384;16384;estimate;0.00927671;0.641617;0;
64;1;16384;16384;estimate;0.00813418;0.643636;0;
64;1;16384;16384;estimate;0.00795664;0.627249;0;
64;1;16384;16384;estimate;0.00776402;0.618471;0;
64;1;16384;16384;estimate;0.00802242;0.600642;0;
64;1;16384;16384;estimate;0.00951513;0.640763;0;
64;1;16384;16384;estimate;0.0079046;0.630365;0;
64;1;16384;16384;estimate;0.00827311;0.629477;0;
64;1;16384;16384;estimate;0.010392;0.586296;0;
64;1;16384;16384;estimate;0.00856117;0.617985;0;
64;1;16384;16384;estimate;0.00949954;0.579633;0;
64;1;16384;16384;estimate;0.00826473;0.641259;0;
64;1;16384;16384;estimate;0.00811119;0.6282;0;
64;1;16384;16384;estimate;0.00821266;0.635716;0;
64;1;16384;16384;estimate;0.0132529;0.615343;0;
64;1;16384;16384;estimate;0.00835247;0.642018;0;
64;1;16384;16384;estimate;0.00792427;0.625664;0;
64;1;16384;16384;estimate;0.00804637;0.614945;0;
64;1;16384;16384;estimate;0.00798613;0.630929;0;
64;1;16384;16384;estimate;0.00814934;0.634705;0;
64;1;16384;16384;estimate;0.00934077;0.580929;0;
64;1;16384;16384;estimate;0.00781155;0.580816;0;
64;1;16384;16384;estimate;0.00995106;0.586104;0;
64;1;16384;16384;estimate;0.00812726;0.62774;0;
64;1;16384;16384;estimate;0.00719769;0.532785;0;
64;1;16384;16384;estimate;0.00793131;0.636088;0;
64;1;16384;16384;estimate;0.00956652;0.634111;0;
64;1;16384;16384;estimate;0.00935897;0.636788;0;
64;1;16384;16384;estimate;0.00798369;0.613525;0;
64;1;16384;16384;estimate;0.00760375;0.616127;0;
64;1;16384;16384;estimate;0.00829843;0.635238;0;
64;1;16384;16384;estimate;0.00985331;0.60568;0;
64;1;16384;16384;estimate;0.00767081;0.606993;0;
64;1;16384;16384;estimate;0.00792998;0.638901;0;
64;1;16384;16384;estimate;0.00807314;0.632973;0;
64;1;16384;16384;estimate;0.00814507;0.634466;0;
64;1;16384;16384;estimate;0.00743525;0.568399;0;
64;1;16384;16384;estimate;0.00797415;0.625463;0;
64;1;16384;16384;estimate;0.00831609;0.633778;0;
64;1;16384;16384;estimate;0.00918589;0.607067;0;
64;1;16384;16384;estimate;0.00847774;0.632216;0;
64;1;16384;16384;estimate;0.00778205;0.621407;0;
64;1;16384;16384;estimate;0.00781864;0.624728;0;
64;1;16384;16384;estimate;0.00790557;0.626965;0;
64;1;16384;16384;estimate;0.00912616;0.638534;0;
128;1;16384;16384;estimate;0.0108628;0.58857;0;
128;1;16384;16384;estimate;0.0112608;0.488435;0;
128;1;16384;16384;estimate;0.0104491;0.422254;0;
128;1;16384;16384;estimate;0.00973805;0.387212;0;
128;1;16384;16384;estimate;0.0105866;0.561239;0;
128;1;16384;16384;estimate;0.0108944;0.589275;0;
128;1;16384;16384;estimate;0.010638;0.540017;0;
128;1;16384;16384;estimate;0.0107855;0.42578;0;
128;1;16384;16384;estimate;0.0103851;0.394759;0;
128;1;16384;16384;estimate;0.0111691;0.569904;0;
128;1;16384;16384;estimate;0.0104756;0.405502;0;
128;1;16384;16384;estimate;0.010809;0.516105;0;
128;1;16384;16384;estimate;0.0105132;0.552171;0;
128;1;16384;16384;estimate;0.0105205;0.423203;0;
128;1;16384;16384;estimate;0.0100883;0.497847;0;
128;1;16384;16384;estimate;0.0102108;0.362545;0;
128;1;16384;16384;estimate;0.0110073;0.502943;0;
128;1;16384;16384;estimate;0.0100688;0.367795;0;
128;1;16384;16384;estimate;0.00880996;0.387384;0;
128;1;16384;16384;estimate;0.0114614;0.499258;0;
128;1;16384;16384;estimate;0.0098421;0.356166;0;
128;1;16384;16384;estimate;0.010701;0.467041;0;
128;1;16384;16384;estimate;0.0100787;0.388264;0;
128;1;16384;16384;estimate;0.0100027;0.419127;0;
128;1;16384;16384;estimate;0.00937758;0.426618;0;
128;1;16384;16384;estimate;0.00971406;0.374479;0;
128;1;16384;16384;estimate;0.0101473;0.359978;0;
128;1;16384;16384;estimate;0.0120468;0.427926;0;
128;1;16384;16384;estimate;0.0112026;0.544063;0;
128;1;16384;16384;estimate;0.0104575;0.551822;0;
128;1;16384;16384;estimate;0.00912799;0.361967;0;
128;1;16384;16384;estimate;0.0109883;0.509821;0;
128;1;16384;16384;estimate;0.0108189;0.423419;0;
128;1;16384;16384;estimate;0.0110641;0.549434;0;
128;1;16384;16384;estimate;0.0103531;0.452136;0;
128;1;16384;16384;estimate;0.0110827;0.505746;0;
128;1;16384;16384;estimate;0.010499;0.374805;0;
128;1;16384;16384;estimate;0.010396;0.611925;0;
128;1;16384;16384;estimate;0.0105402;0.466099;0;
128;1;16384;16384;estimate;0.0102346;0.360098;0;
128;1;16384;16384;estimate;0.0110251;0.42727;0;
128;1;16384;16384;estimate;0.0100948;0.400974;0;
128;1;16384;16384;estimate;0.010022;0.479299;0;
128;1;16384;16384;estimate;0.0112308;0.585362;0;
128;1;16384;16384;estimate;0.0105518;0.438124;0;
128;1;16384;16384;estimate;0.00972371;0.424614;0;
128;1;16384;16384;estimate;0.0107633;0.511238;0;
128;1;16384;16384;estimate;0.0107658;0.551815;0;
128;1;16384;16384;estimate;0.0112398;0.50543;0;
128;1;16384;16384;estimate;0.0104556;0.52971;0;

