n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
2;48;16384;16384;measure;57.9316;4.45091;0;
2;48;16384;16384;measure;59.2969;5.5641;0;
2;48;16384;16384;measure;57.5622;3.8706;0;
2;48;16384;16384;measure;52.4484;4.25548;0;
2;48;16384;16384;measure;50.8324;7.11341;0;
2;48;16384;16384;measure;55.7502;5.23341;0;
4;48;16384;16384;measure;33.0293;3.10011;0;
4;48;16384;16384;measure;35.7575;3.57348;0;
4;48;16384;16384;measure;34.9509;3.397;0;
4;48;16384;16384;measure;36.3236;3.3133;0;
4;48;16384;16384;measure;31.9095;3.07451;0;
4;48;16384;16384;measure;29.9685;3.07242;0;
4;48;16384;16384;measure;35.3129;3.43185;0;
4;48;16384;16384;measure;33.0184;3.07624;0;
4;48;16384;16384;measure;33.0406;3.02956;0;
4;48;16384;16384;measure;35.3961;3.07345;0;
4;48;16384;16384;measure;34.6773;3.37203;0;
4;48;16384;16384;measure;34.5577;3.17405;0;
4;48;16384;16384;measure;30.6738;3.00187;0;
4;48;16384;16384;measure;32.7037;3.06288;0;
4;48;16384;16384;measure;35.1687;3.1882;0;
4;48;16384;16384;measure;35.2412;3.29255;0;
4;48;16384;16384;measure;35.7533;3.45516;0;
4;48;16384;16384;measure;34.6703;3.17233;0;
4;48;16384;16384;measure;36.5084;3.1073;0;
4;48;16384;16384;measure;33.5119;3.08661;0;
4;48;16384;16384;measure;33.972;3.15637;0;
4;48;16384;16384;measure;33.8064;2.99444;0;
4;48;16384;16384;measure;36.0727;3.27691;0;
4;48;16384;16384;measure;34.0455;3.12308;0;
4;48;16384;16384;measure;32.6709;2.98924;0;
4;48;16384;16384;measure;29.6998;3.19208;0;
4;48;16384;16384;measure;31.7846;2.95372;0;
4;48;16384;16384;measure;36.0963;3.51985;0;
4;48;16384;16384;measure;35.1408;3.16797;0;
4;48;16384;16384;measure;32.6548;3.0203;0;
4;48;16384;16384;measure;36.2536;3.14163;0;
4;48;16384;16384;measure;34.0838;3.22627;0;
4;48;16384;16384;measure;37.3511;3.82787;0;
4;48;16384;16384;measure;34.4398;3.34931;0;
4;48;16384;16384;measure;36.3181;3.2011;0;
4;48;16384;16384;measure;35.512;3.34218;0;
4;48;16384;16384;measure;35.7878;3.11231;0;
4;48;16384;16384;measure;36.023;4.16111;0;
4;48;16384;16384;measure;33.9519;3.1564;0;
4;48;16384;16384;measure;31.4167;2.97262;0;
4;48;16384;16384;measure;35.1805;3.47877;0;
4;48;16384;16384;measure;33.2222;3.09917;0;
4;48;16384;16384;measure;36.6102;3.09464;0;
4;48;16384;16384;measure;34.401;3.30956;0;
4;48;16384;16384;measure;33.9952;3.07846;0;
4;48;16384;16384;measure;34.6706;3.57273;0;
4;48;16384;16384;measure;31.2815;3.07356;0;
4;48;16384;16384;measure;33.9861;3.32682;0;
4;48;16384;16384;measure;33.2098;3.11828;0;
4;48;16384;16384;measure;34.786;3.06632;0;
8;48;16384;16384;measure;17.9885;1.69027;0;
8;48;16384;16384;measure;18.2569;1.77201;0;
8;48;16384;16384;measure;18.0893;1.74025;0;
8;48;16384;16384;measure;18.6283;1.83496;0;
8;48;16384;16384;measure;17.5712;1.68637;0;
8;48;16384;16384;measure;17.3883;1.61416;0;
8;48;16384;16384;measure;18.1986;1.84935;0;
8;48;16384;16384;measure;18.3468;1.80679;0;
8;48;16384;16384;measure;18.182;1.74201;0;
8;48;16384;16384;measure;17.9191;1.72614;0;
8;48;16384;16384;measure;18.2046;1.91329;0;
8;48;16384;16384;measure;18.645;1.88366;0;
8;48;16384;16384;measure;18.1679;1.7917;0;
8;48;16384;16384;measure;18.7255;1.85798;0;
8;48;16384;16384;measure;18.7054;1.95016;0;
8;48;16384;16384;measure;18.4175;2.0831;0;
8;48;16384;16384;measure;18.5185;1.93547;0;
8;48;16384;16384;measure;18.2988;2.0122;0;
8;48;16384;16384;measure;18.7727;2.08968;0;
8;48;16384;16384;measure;18.5352;2.04508;0;
8;48;16384;16384;measure;18.4855;1.89489;0;
8;48;16384;16384;measure;18.0651;1.76291;0;
8;48;16384;16384;measure;18.6023;2.01974;0;
8;48;16384;16384;measure;18.2873;2.01112;0;
8;48;16384;16384;measure;18.1889;2.028;0;
8;48;16384;16384;measure;18.882;1.93742;0;
8;48;16384;16384;measure;18.2218;2.07124;0;
8;48;16384;16384;measure;18.6477;2.06639;0;
8;48;16384;16384;measure;18.1196;1.83722;0;
8;48;16384;16384;measure;18.4317;1.8144;0;
8;48;16384;16384;measure;18.6253;1.95234;0;
8;48;16384;16384;measure;18.8468;1.75407;0;
8;48;16384;16384;measure;18.885;2.10138;0;
8;48;16384;16384;measure;18.6106;1.91125;0;
8;48;16384;16384;measure;18.9172;2.19402;0;
8;48;16384;16384;measure;19.3676;1.73456;0;
8;48;16384;16384;measure;18.63;2.05517;0;
8;48;16384;16384;measure;18.4694;2.00351;0;
8;48;16384;16384;measure;18.8306;1.99012;0;
8;48;16384;16384;measure;18.6785;1.95488;0;
8;48;16384;16384;measure;18.7448;2.02459;0;
8;48;16384;16384;measure;18.4491;1.77259;0;
8;48;16384;16384;measure;18.9065;1.92437;0;
8;48;16384;16384;measure;18.6794;2.06232;0;
8;48;16384;16384;measure;18.4133;1.92593;0;
8;48;16384;16384;measure;18.6275;1.93892;0;
8;48;16384;16384;measure;18.8288;2.09051;0;
8;48;16384;16384;measure;18.1213;1.53631;0;
8;48;16384;16384;measure;18.7101;2.1006;0;
8;48;16384;16384;measure;18.2348;1.8221;0;
16;48;16384;16384;measure;13.2133;1.11416;0;
16;48;16384;16384;measure;12.9662;1.18754;0;
16;48;16384;16384;measure;12.4961;1.12159;0;
16;48;16384;16384;measure;13.1767;0.977817;0;
16;48;16384;16384;measure;13.1655;1.13567;0;
16;48;16384;16384;measure;12.5376;1.12111;0;
16;48;16384;16384;measure;12.3142;1.23174;0;
16;48;16384;16384;measure;12.7249;1.00142;0;
16;48;16384;16384;measure;13.3936;1.16495;0;
16;48;16384;16384;measure;13.5029;1.1508;0;
16;48;16384;16384;measure;12.8837;1.03526;0;
16;48;16384;16384;measure;11.948;1.04876;0;
16;48;16384;16384;measure;12.7485;1.10723;0;
16;48;16384;16384;measure;13.1041;1.00437;0;
16;48;16384;16384;measure;12.5421;1.1884;0;
16;48;16384;16384;measure;12.9213;1.11332;0;
16;48;16384;16384;measure;13.1881;1.05194;0;
16;48;16384;16384;measure;12.3239;1.09481;0;
16;48;16384;16384;measure;13.033;1.144;0;
16;48;16384;16384;measure;12.4236;1.1672;0;
16;48;16384;16384;measure;12.8498;1.00337;0;
16;48;16384;16384;measure;13.3198;1.16417;0;
16;48;16384;16384;measure;12.6307;1.15512;0;
16;48;16384;16384;measure;12.6828;1.02304;0;
16;48;16384;16384;measure;12.6758;1.15926;0;
16;48;16384;16384;measure;12.4746;1.06348;0;
16;48;16384;16384;measure;13.2236;1.23881;0;
16;48;16384;16384;measure;12.3541;0.994769;0;
16;48;16384;16384;measure;13.0876;1.11563;0;
16;48;16384;16384;measure;13.3972;1.02618;0;
16;48;16384;16384;measure;13.5504;1.0769;0;
16;48;16384;16384;measure;12.8912;1.12757;0;
16;48;16384;16384;measure;13.0649;1.07783;0;
16;48;16384;16384;measure;12.7393;1.17254;0;
16;48;16384;16384;measure;12.8657;1.03813;0;
16;48;16384;16384;measure;13.3451;1.08938;0;
16;48;16384;16384;measure;12.9622;1.17787;0;
16;48;16384;16384;measure;11.8102;1.09833;0;
16;48;16384;16384;measure;13.2999;1.08465;0;
16;48;16384;16384;measure;13.4317;1.26603;0;
16;48;16384;16384;measure;12.7907;1.11828;0;
16;48;16384;16384;measure;12.9381;1.17377;0;
16;48;16384;16384;measure;13.6213;1.12349;0;
16;48;16384;16384;measure;12.0647;1.18938;0;
16;48;16384;16384;measure;13.3931;1.12098;0;
16;48;16384;16384;measure;12.7887;1.20146;0;
16;48;16384;16384;measure;13.1448;1.14141;0;
16;48;16384;16384;measure;12.4002;1.06995;0;
16;48;16384;16384;measure;12.1915;1.11794;0;
16;48;16384;16384;measure;13.2549;1.20143;0;
